1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1053,17541.6807,95,251,255,452,106,59.97155795,65.91863311,25.15085938,4.722226,0.437140677,2.77778,0.425926267,0.411636987
41,105.000084,17,10,7,7,20,9.219519571,15.7500126,8.202171039,2.222224,0.694445,1.111112,0.476190857,0.505196576
332,1976.946026,106,95,66,65,53,21.43676414,31.49117564,17.43522078,3.611114,0.470760611,1.944446,0.614478606,0.474519452
149,155.833458,121,11,7,10,24,3.765103683,20.03573031,7.922248232,3.888892,0.757576364,1.944446,0.634921143,0.391498953
139,685.000548,87,22,15,15,59,17.74102139,47.42311486,24.30463012,4.722226,0.757576364,2.77778,0.7777784,0.601319208
133,286.666896,94,18,11,10,37,7.759404704,26.46155963,12.48644743,3.611114,0.787037667,1.666668,0.858586545,0.484784412
85,190.000152,53,7,11,14,28,8.047065261,21.3750171,10.98256831,3.333336,1.269842286,1.111112,0.479798364,0.52545681
196,1205.55652,86,41,33,36,52,22.14287486,39.45457702,21.85500001,3.611114,0.453929902,2.222224,0.521885939,0.434654106
103,658.33386,10,44,29,20,42,23.00972715,25.48389135,13.55200235,2.77778,0.549242864,2.77778,0.814176897,0.707927983
200,1067.778632,29,67,56,48,35,19.22001538,22.47955015,9.862960506,2.500002,0.530680358,1.38889,0.565476643,0.514020096
90,227.222404,46,17,18,9,25,9.08889616,18.59092396,9.963579119,3.333336,0.522876235,0.833334,0.416667,0.438206251
49,196.111268,17,12,9,11,28,14.40817479,22.06251765,11.36866741,3.611114,0.694445,0.833334,0.524691778,0.631614446
158,207.777944,125,14,12,7,30,4.734181003,22.6666848,9.56067964,4.16667,0.793651429,1.944446,0.810185833,0.464917898
58,216.389062,28,12,12,6,40,13.43104523,25.96668744,16.31177819,6.666672,0.925926667,1.111112,0.601852333,0.96081823
79,197.22238,55,11,9,4,38,8.987348962,29.583357,14.45017405,4.444448,0.959596727,1.944446,0.925926667,0.680414362
87,343.611386,33,16,33,5,42,14.21840218,22.90742573,15.38152417,1.38889,0.72916725,0.555556,0.345118121,0.407580998
60,110.277866,6,2,12,40,13,6.61667196,7.351857733,4.495163754,1.944446,1.805557,0.277778,0.277778,0.359227617
92,544.722658,37,18,25,12,51,21.31523444,35.65457398,20.87215367,6.388894,0.833334,1.38889,0.555556,0.888117659
34,49.722262,11,10,4,9,17,5.264710094,7.782614922,5.338873014,1.666668,0.6111116,1.111112,0.6250005,0.488585366
148,146.111228,122,12,10,4,28,3.554056897,20.23078542,8.259633653,3.333336,0.648148667,1.111112,0.6388894,0.349403627
143,705.278342,14,49,19,61,36,17.75525896,19.68218629,10.95330472,0.833334,0.340136327,4.444448,0.730994737,0.486217027
513,5050.559596,8,214,151,140,74,35.44252348,36.0039892,17.95983766,2.222224,0.497144738,4.444448,0.700883563,0.679748268
68,537.50043,16,25,14,13,49,28.45590512,37.21156823,19.22252552,1.944446,0.56666712,1.944446,0.892857857,0.654133546
66,263.8891,24,19,19,4,35,14.39395091,22.61906571,12.25483112,2.77778,0.833334,1.666668,0.657895263,0.692706712
113,419.167002,51,25,24,13,43,13.35399298,24.33872915,14.08197959,3.611114,0.67777832,1.38889,0.65972275,0.564246789
172,72.777836,156,5,6,5,20,1.523257033,16.3750131,4.995264996,3.888892,1.1666676,1.38889,0.740741333,0.348120034
33,100.277858,5,12,7,9,19,10.93940269,12.89286746,6.407707244,1.666668,0.532407833,0.833334,0.436508286,0.473301907
218,32.500026,206,4,6,2,16,0.536697677,9.7500078,2.494423663,3.333336,1.666668,2.222224,1.018519333,0.347479607
174,251.944646,116,19,30,9,30,5.212647848,15.63794354,8.893438571,5.000004,1.023392632,2.222224,0.6111116,0.613134329
152,33.611138,146,3,3,0,24,0.796053268,20.1666828,3.990616171,4.722226,2.222224,1.666668,0.833334,0.427332963
164,24.722242,157,2,0,5,13,0.542683361,12.71429589,2.579652827,3.333336,1.805557,0,0,0.262799383
160,43.888924,149,5,4,2,18,0.98750079,14.36364785,3.706169427,3.611114,1.0555564,0.833334,0.4861115,0.3078011
186,309.444692,149,16,15,6,44,5.989252103,30.10813219,12.9406083,3.611114,0.850695125,2.500002,0.796296933,0.457903473
118,544.722658,35,33,36,14,41,16.61865736,23.62652493,13.79949181,2.500002,0.589226061,1.111112,0.4861115,0.491385305
83,493.333728,5,25,32,21,39,21.39760748,22.76924898,10.15002074,2.77778,0.75555616,1.944446,0.572917125,0.710547756
83,496.111508,27,20,17,19,40,21.5180895,31.89288266,15.91468217,3.055558,0.7083339,2.500002,0.637255412,0.621896846
206,531.94487,114,35,30,27,35,9.296123942,20.81523404,11.97170177,3.333336,0.619048114,2.222224,0.685185733,0.481911121
44,239.444636,3,19,10,12,31,19.59092476,21.02440706,8.546230454,1.944446,0.584795789,1.38889,0.6666672,0.61816565
596,8843.895964,141,128,108,219,95,53.41950582,69.97368235,33.8841609,4.444448,0.399305875,1.111112,0.460391315,0.349250809
844,19773.07137,9,172,153,510,104,84.34011487,85.24917,18.23724652,3.611114,0.402132105,3.888892,0.426652484,0.34275659
151,918.889624,52,49,26,24,54,21.90730229,33.41416815,18.25645128,3.888892,0.493197673,5.277782,0.747863846,0.65679103
470,5231.393074,80,108,83,199,71,40.07024482,48.28978222,23.33489764,4.16667,0.429527093,2.222224,0.512048602,0.427024196
96,377.222524,55,19,12,10,44,14.14584465,33.12197772,17.70933692,3.888892,0.657895263,1.666668,0.833334,0.585062075
211,2559.446492,13,61,60,77,71,43.66828138,46.53539076,20.07186817,1.666668,0.464481246,1.944446,0.4583337,0.440255059
107,693.889444,25,32,28,22,44,23.34581307,30.463439,16.79853026,2.77778,0.512153188,1.38889,0.565476643,0.514344911
96,716.389462,4,16,40,36,51,26.86460483,28.03263112,17.06188105,9.72223,1.28472325,1.38889,0.49305595,1.163440687
264,809.167314,112,58,39,55,42,11.03409974,19.16448902,13.03675605,1.111112,0.464559759,1.666668,0.655271179,0.393960345
376,5508.615518,17,112,106,141,80,52.74206347,55.23959851,21.33116506,8.33334,0.550595679,1.944446,0.566038189,0.710669623
508,6969.172242,12,126,140,230,75,49.38783479,50.58270176,17.97360569,2.222224,0.425485349,1.38889,0.369047914,0.337054962
178,1387.223332,5,58,50,65,49,28.05620222,28.86707512,14.54652349,4.444448,0.598659483,2.77778,0.6666672,0.669698505
190,126.111212,132,13,1,44,13,2.389475596,7.827592469,4.306497458,0.277778,0.277778,0.277778,0.277778,0.075802397
93,271.666884,50,14,15,14,29,10.51613745,22.74420424,11.96971986,3.888892,0.634921143,1.38889,0.5000004,0.498437789
64,285.000228,17,19,13,15,30,16.03126283,21.8298047,10.74076754,1.38889,0.482456526,0.833334,0.363248154,0.359764802
317,1484.167854,173,43,62,39,76,16.85490307,37.10419635,22.94388621,12.777788,1.014212698,1.666668,0.672043548,0.897855631
140,2310.279626,14,50,32,44,92,59.40719038,66.00798931,29.38038704,3.055558,0.5277782,2.500002,0.789931188,0.626508344
829,19211.95981,8,170,174,477,102,83.4294998,84.24245473,16.12380849,12.222232,0.483660518,3.888892,0.451788356,0.580442008
1346,24601.40857,133,357,295,561,103,65.79871534,73.01324885,29.46527712,6.94445,0.456738616,7.500006,0.540490075,0.568377228
90,118.05565,61,14,10,5,18,4.722226,14.65518414,6.976731436,3.611114,0.714286286,1.666668,0.555556,0.519675053
232,258.611318,153,28,33,18,18,4.012934245,11.78481955,6.007557004,3.611114,0.724206929,2.222224,0.597643576,0.453856035
472,3090.835806,131,126,87,128,71,23.5741714,32.63052464,21.56663523,1.666668,0.445326635,3.611114,0.628991563,0.478902518
109,515.833746,7,25,33,44,34,17.03671088,18.20589692,8.011480889,2.77778,0.7222228,1.111112,0.446128303,0.524852946
856,10641.3974,63,260,225,308,77,44.75354048,48.30899199,20.91159307,3.611114,0.419872131,3.333336,0.481481867,0.427318867
459,5864.171358,34,157,121,147,71,45.99350085,49.67298091,20.56892664,6.111116,0.452937376,3.055558,0.557851686,0.582411196
493,7075.283438,52,184,124,133,88,51.66535573,57.75741582,23.33712702,3.888892,0.410628348,2.500002,0.582437742,0.49417709
200,1360.001088,45,61,54,40,50,24.48001958,31.58712204,16.64013432,4.444448,0.514572361,1.666668,0.560700037,0.546360931
231,2450.557516,7,80,65,79,56,38.19050674,39.38396008,13.39364208,1.944446,0.5138893,2.500002,0.6111116,0.574343157
91,544.167102,26,28,24,13,47,21.52748975,30.13848565,16.54108733,1.666668,0.545635357,1.666668,0.59027825,0.506580769
116,919.44518,11,37,38,30,44,28.53450559,31.52383474,12.92818359,1.666668,0.442943297,1.111112,0.387427211,0.409704997
58,448.61147,4,27,16,11,42,27.84484986,29.90743133,13.61217428,2.222224,0.586420222,1.666668,0.711806125,0.680414362
131,410.555884,59,29,26,17,32,11.28245177,20.5277942,11.23132625,4.444448,0.603448759,1.111112,0.544872231,0.53694093
208,206.111276,180,14,9,5,39,3.567310546,26.5000212,9.407843806,4.16667,0.833334,1.944446,0.771605556,0.39616057
52,22.777796,46,3,2,1,17,1.576924338,13.6666776,4.632985544,3.888892,1.574075333,2.222224,1.666668,0.658515504
301,2849.724502,20,107,91,83,60,34.08308374,36.508926,13.95527661,3.055558,0.475078262,2.500002,0.552503495,0.552761903
220,2092.779452,9,87,61,63,50,34.24548194,35.7061897,12.66908391,1.944446,0.494891839,2.77778,0.683060656,0.587451352
384,6574.171926,34,86,80,184,91,61.63286181,67.6200541,24.71409501,4.722226,0.497416419,2.222224,0.5138893,0.488624122
252,3830.280842,25,106,47,74,79,54.71829774,60.74454199,24.94495901,0.833334,0.366876604,1.944446,0.709220426,0.465475041
88,370.83363,47,15,17,9,45,15.17046668,32.56100166,17.9803351,4.16667,0.870371067,1.38889,0.686275059,0.629025014
210,2560.557604,17,54,60,79,77,43.89527321,47.76169624,20.33707521,1.666668,0.462963333,1.666668,0.379629933,0.368473892
142,1191.389842,9,45,41,47,49,30.20424952,32.2481461,15.23645253,1.944446,0.487654711,1.666668,0.501355415,0.478253192
261,730.55614,145,47,24,45,51,10.07663641,22.67243193,15.74416466,1.111112,0.472813617,3.055558,0.879630333,0.437336252
245,3271.391506,26,79,96,44,85,48.06942621,53.77629873,25.52657089,13.333344,0.829817823,2.222224,0.665509792,1.155932769
95,970.83411,28,25,26,16,70,36.78950312,52.16422084,28.03109775,1.944446,0.7777784,1.38889,0.598291077,0.591715026
129,943.05631,45,31,38,15,67,26.31785051,40.416699,25.21686703,4.16667,0.618280065,1.111112,0.489766474,0.546737091
444,8404.728946,2,136,97,209,101,68.14645091,68.4548059,26.21018895,2.500002,0.439134338,1.38889,0.604238742,0.435813982
320,5728.615694,25,101,55,139,88,64.44692656,69.9085305,24.24348129,1.944446,0.420792416,3.333336,0.752525855,0.517569676
62,376.666968,23,20,15,4,56,21.87098524,34.76925858,21.32302986,2.77778,0.7916673,1.666668,0.962963733,0.768295986
332,3771.947462,21,108,101,102,87,40.90063513,43.66241435,22.27944739,1.944446,0.483539481,1.666668,0.481298515,0.460007769
321,46.944482,309,4,4,4,16,0.526480172,14.0833446,2.726046199,3.611114,1.1805565,1.666668,0.7638895,0.231728256
87,1012.778588,7,32,39,9,80,41.9080795,45.57503646,21.44361573,10.277786,1.189237063,2.222224,0.968661744,1.459637218
179,2521.668684,2,82,62,33,86,50.71512437,51.28817662,22.4229604,2.77778,0.606369049,3.055558,0.770609935,0.795873457
106,1777.223644,2,49,21,34,80,60.35853885,61.51927998,21.90941901,2.222224,0.493197673,2.77778,1.058201905,0.742464313
84,377.77808,41,17,24,2,50,16.19048914,31.62793228,19.01899887,2.222224,0.816994118,1.111112,0.555556,0.562290258
197,2550.00204,5,52,61,79,74,46.59902205,47.81253825,18.69045918,1.666668,0.480769615,1.38889,0.400728918,0.399826176
165,1430.278922,6,45,56,58,47,31.20608557,32.38367371,12.39418479,7.500006,0.6666672,1.666668,0.505952786,0.775364486
269,3535.280606,23,115,71,60,81,47.31230551,51.73581375,22.23632982,7.500006,0.516908626,2.500002,0.821596901,0.774561472
61,386.11142,23,22,11,5,66,22.78690348,36.57897663,22.40097822,3.611114,0.833334,1.944446,1.464647636,0.983756694
57,800.278418,18,7,24,8,94,50.54390008,73.87185397,40.07139618,20.83335,3.730161714,4.444448,1.00694525,3.013952394
332,3921.947582,38,92,75,127,89,42.52714246,48.02384794,22.41363121,3.333336,0.50120813,5.000004,0.570370827,0.570916065
158,580.000464,66,34,31,27,37,13.21520045,22.69567033,12.80044872,3.611114,0.751634588,3.611114,0.716846452,0.674573787
102,249.444644,72,11,11,8,38,8.803928612,29.93335728,14.49140354,4.444448,0.959596727,1.944446,0.782828909,0.60284866
450,5721.393466,2,171,126,151,79,45.77114773,45.97548321,14.64969001,9.72223,0.474334363,7.222228,0.630511968,0.786332207
340,4838.614982,5,114,88,133,75,51.23239393,51.99705652,18.40968099,2.500002,0.426413596,1.944446,0.539773159,0.460270865
88,375.833634,30,30,16,12,36,15.3750123,23.32760487,12.54904173,2.222224,0.5277782,1.111112,0.642361625,0.501219128
149,110.277866,128,9,7,5,25,2.664431662,18.90477703,6.927823591,3.611114,0.771605556,1.666668,0.833334,0.384736804
471,7634.72833,21,187,120,143,96,58.35461144,61.07782664,24.85343367,4.722226,0.509507241,6.666672,0.782408033,0.786616573
37,58.055602,21,7,7,2,18,5.648653168,13.06251045,6.933077785,2.77778,0.793651429,1.111112,0.515873429,0.576968759
1229,15835.846,130,256,186,657,73,46.38653019,51.87356288,21.68191383,6.388894,0.445963898,5.277782,0.533154548,0.49127883
244,2234.72401,27,101,70,46,68,32.97133785,37.07376238,21.50268422,5.55556,0.555556,4.722226,0.789683171,0.825453142
69,813.88954,5,42,11,11,66,42.46380209,45.78128663,20.32499165,1.944446,0.476190857,5.000004,1.616162909,1.03713164
57,192.222376,15,14,14,14,33,12.14036059,16.47620366,10.07727039,2.222224,0.912699143,1.38889,0.873016571,0.704722492
69,477.500382,10,30,18,11,41,24.91306341,29.13561653,13.01101245,3.055558,0.592593067,1.944446,0.771605556,0.721488915
88,38.333364,80,3,3,2,19,1.568183073,17.2500138,5.019033782,4.444448,1.759260667,1.111112,0.555556,0.500323293
219,282.500226,180,15,12,12,32,4.643839332,26.07694394,10.21202277,3.611114,0.648148667,1.111112,0.4861115,0.304056753
341,1602.501282,180,55,54,52,49,16.9179021,35.8323268,19.28666873,7.222228,0.808081455,7.777784,0.632716556,0.789576136
82,739.722814,3,33,22,24,43,32.47563574,33.70888773,11.8135992,2.500002,0.53872097,1.38889,0.770202636,0.637226607
112,614.722714,29,35,28,20,50,19.75894438,26.66267193,15.00104833,3.333336,0.642857657,1.944446,0.674603714,0.637295403
105,89.166738,80,9,10,6,18,3.057145303,12.84001027,5.855353519,3.888892,0.802469778,0.833334,0.5833338,0.448905963
102,706.667232,15,42,24,21,49,24.94119642,29.2414027,14.60491137,1.666668,0.529100952,1.666668,0.72916725,0.589910488
163,1478.890072,55,48,30,30,79,32.66260282,49.29633573,27.22635362,3.888892,0.509259667,1.944446,0.740741333,0.584970566
310,4249.447844,22,141,73,74,81,49.34842658,53.11809805,21.03521275,1.111112,0.447202879,2.77778,0.818113288,0.624348805
150,949.445204,87,32,23,8,80,22.7866849,54.25401166,30.20146818,3.888892,0.703125563,3.055558,0.91787513,0.640551946
365,6349.449524,9,124,123,109,100,62.62470763,64.20791653,27.79959572,2.77778,0.521953823,3.611114,0.523938992,0.574553219
165,3307.502646,13,78,40,34,188,72.16369409,78.33558898,33.57214491,33.055582,1.111112,7.500006,1.75694585,2.993421545
181,2282.779604,60,55,46,20,93,45.40335124,67.91740971,37.45334565,3.888892,0.530303455,2.222224,0.60990387,0.546165645
183,2946.391246,37,60,34,52,98,57.961795,72.65074305,37.37181257,1.666668,0.462963333,7.222228,0.767974471,0.787842213
399,5579.726686,4,142,125,128,84,50.34339867,50.85320524,25.70112134,7.222228,0.61228531,7.222228,0.693333888,1.027785219
295,55.000044,268,1,12,14,13,0.671186978,7.3333392,2.468237056,3.611114,3.611114,0.277778,0.277778,0.218324927
180,231.389074,118,8,28,26,30,4.62778148,13.43549462,8.313703136,4.444448,1.0416675,0.555556,0.287698643,0.374187355
61,21.388906,52,4,4,1,12,1.262296092,8.5555624,3.265484341,1.38889,0.833334,1.111112,0.6250005,0.30039755
153,1918.890424,6,38,49,60,64,45.15036292,46.99323487,17.71736111,7.777784,0.811404158,1.944446,0.549887061,0.863153697
47,7.500006,45,2,0,0,14,0.574468545,13.5000108,2.756373491,3.611114,1.944446,0,0,0.539903385
59,276.38911,2,18,16,23,23,16.86442027,17.45615432,5.535022123,3.611114,0.617284444,4.16667,0.642361625,0.816928182
88,511.944854,1,13,18,56,30,20.94319857,21.18392499,5.155864766,4.722226,0.683761231,0.833334,0.308642222,0.549058045
151,1107.223108,50,23,13,65,58,26.39737211,39.46537811,24.04525718,5.000004,1.062802783,7.222228,1.602565385,1.021509095
166,1536.11234,2,32,66,66,58,33.31327966,33.71953917,18.78969912,1.666668,0.633681063,0.833334,0.303030545,0.382521735
101,931.94519,7,36,43,15,63,33.21784836,35.69151791,16.41255858,9.72223,0.933642722,2.500002,0.729974744,1.272019954
151,1150.00092,14,51,42,44,45,27.41724048,30.21900228,12.68771459,1.38889,0.522876235,1.38889,0.535714714,0.488601927
234,371.944742,180,23,23,8,43,5.7222268,24.79631613,11.43575907,5.000004,0.809179391,1.666668,0.603865217,0.46388037
161,1022.22304,81,35,23,22,55,22.85716114,46.0000368,24.38822901,3.888892,0.619048114,2.222224,0.857488609,0.578241018
228,1226.38987,26,70,70,62,45,19.36405058,21.85645313,12.62065734,2.77778,0.626984629,4.16667,0.623016371,0.655105531
313,870.278474,185,46,52,30,37,10.00959267,24.47658208,12.71141361,5.55556,0.851449957,2.500002,0.737180077,0.587041461
51,305.833578,4,24,17,6,42,21.58825256,23.42555066,13.13495561,2.222224,0.567130083,1.38889,0.686275059,0.681570547
31,1.944446,27,2,1,1,2,0.225806632,1.7500014,0.616964473,0.555556,0.416667,0.277778,0.277778,0.126349775
82,358.611398,3,37,24,18,29,15.74391503,16.34178523,7.463178708,1.38889,0.533033459,1.944446,0.72916725,0.642502375
142,297.778016,107,14,11,10,43,7.549301814,30.62859593,14.37224347,3.611114,0.932540429,2.222224,0.808081455,0.498565359
116,393.889204,80,21,10,5,58,12.22414771,39.3889204,20.2605147,3.611114,0.780423905,3.888892,1.527779,0.732163394
47,131.111216,7,13,12,15,19,10.04256123,11.80000944,5.060320693,3.333336,0.747863846,1.111112,0.462963333,0.650788794
249,1399.167786,82,67,49,51,46,20.22893185,30.16170078,15.94925823,3.888892,0.543118179,1.666668,0.64625902,0.50950668
662,6963.89446,110,186,173,193,67,37.87012093,45.416703,20.16545884,6.94445,0.476404204,2.222224,0.504175098,0.516855308
68,378.611414,10,28,24,6,38,20.04413368,23.5000188,13.21400639,2.77778,0.634921143,1.944446,0.59027825,0.686401781
99,121.111208,69,14,11,5,18,4.404043927,14.53334496,6.861485518,3.611114,0.694445,1.111112,0.555556,0.467711799
305,690.000552,180,31,56,38,37,8.14426881,19.8720159,11.6863692,3.333336,0.69892529,2.222224,0.38194475,0.368417403
78,418.611446,8,35,21,14,37,19.32052828,21.52858865,9.154508633,1.944446,0.531746457,1.944446,0.806878952,0.665325693
32,198.055714,2,14,12,4,37,22.28126783,23.76668568,10.83671887,2.500002,0.833334,1.666668,0.694445,0.8636469
168,615.000492,92,19,42,15,50,13.17858197,29.13160225,17.69005317,3.888892,0.760234526,0.555556,0.337301857,0.414149352
114,445.83369,16,44,33,21,27,14.07895863,16.37756412,8.960231445,1.666668,0.542929727,2.500002,0.690236242,0.612192895
88,558.889336,9,40,19,20,39,22.86365465,25.46837481,13.02445253,1.666668,0.416667,2.500002,0.760234526,0.596068558
107,623.889388,4,49,45,9,37,20.990671,21.80584269,8.86853174,4.16667,0.776644612,1.944446,0.771605556,0.973639203
110,85.555624,94,9,3,4,25,2.80000224,19.2500154,7.046112859,3.611114,0.771605556,1.944446,1.38889,0.442446996
211,1788.89032,21,75,58,57,55,30.52135143,33.89476396,16.42974278,2.500002,0.54444488,2.222224,0.641762966,0.59315904
141,404.722546,85,29,20,7,40,10.3333416,26.01787796,13.56185126,3.611114,0.699234276,1.38889,0.7638895,0.544453852
127,271.389106,84,19,14,10,35,7.69291954,22.72094841,11.1494265,3.888892,0.716374842,1.944446,0.714286286,0.532291073
249,861.1118,136,46,41,26,42,12.44980916,27.43365027,15.30280684,4.16667,0.628019826,2.500002,0.602981512,0.480475878
214,935.556304,101,43,41,29,41,15.73833035,29.80533358,15.88150751,3.611114,0.523256233,1.944446,0.528455707,0.454277729
80,451.944806,5,32,22,21,30,20.33751627,21.69335069,8.026764958,1.666668,0.45138925,1.38889,0.479798364,0.455785172
123,164.722354,82,13,14,14,19,4.821142068,14.4634262,7.093095835,3.611114,0.705128769,1.111112,0.555556,0.424813568
88,185.000148,36,20,20,12,22,7.568187873,12.80770255,7.502942648,2.77778,0.7361117,1.38889,0.6527783,0.594561429
82,43.05559,68,3,6,5,21,1.890245415,11.07143743,5.305497027,3.888892,2.037038667,2.500002,0.879630333,0.588437142
80,676.38943,12,29,24,15,49,30.43752435,35.80885218,16.64357842,1.944446,0.622605862,1.944446,0.706019083,0.656740486
79,240.555748,30,21,22,6,32,10.96203409,17.67348353,10.88688112,4.444448,0.925926667,1.944446,0.732323818,0.816938942
60,43.611146,50,4,4,2,17,2.61666876,15.70001256,5.923500072,4.444448,1.527779,0.833334,0.416667,0.612503259
137,463.333704,79,25,26,7,43,12.17519222,28.7586437,16.27109392,3.611114,0.75555616,1.666668,0.555556,0.525961122
568,6038.89372,70,159,161,178,62,38.27467851,43.6546534,18.20010054,3.888892,0.464710365,1.666668,0.44858559,0.447660008
34,31.94447,22,3,9,0,16,3.382355647,9.583341,5.365516755,1.944446,1.481482667,0.833334,0.432099111,0.533413326
46,269.722438,2,17,21,6,38,21.10871254,22.06819947,11.8513539,1.944446,0.767974471,1.38889,0.529100952,0.704473606
77,48.61115,64,2,1,10,14,2.272729091,13.46154923,5.085159946,3.611114,1.944446,0.555556,0.555556,0.423098844
127,338.055826,79,20,16,12,40,9.582684831,25.35418695,13.16587758,3.888892,0.7361117,1.38889,0.694445,0.507353742
213,713.333904,124,32,26,31,41,12.05634767,28.85395567,14.86596149,3.888892,0.581597688,1.666668,0.566239769,0.413694308
602,5210.837502,105,182,153,162,73,31.1611545,37.744497,20.0152758,3.333336,0.491453385,2.222224,0.561002627,0.496774973
446,2038.334964,165,120,85,76,49,16.45292796,26.11389989,15.31119229,3.333336,0.550926367,8.055562,0.735294706,0.626839915
88,59.166714,71,3,5,9,17,2.420456482,12.52942179,5.207690138,3.333336,1.574075333,0.833334,0.6111116,0.410702688
61,352.500282,3,19,14,25,28,20.80329533,21.87932785,8.119564176,2.222224,0.497076421,0.833334,0.436508286,0.448778664
132,81.388954,95,1,12,24,13,2.219698745,7.918925254,4.237805845,3.611114,3.611114,0.277778,0.277778,0.327767175
146,163.88902,119,13,10,4,29,4.041099123,21.85186933,8.760315466,3.333336,0.726496308,1.111112,0.555556,0.360100964
205,816.389542,57,33,40,75,39,14.33659684,19.85812399,13.842917,4.444448,0.547138485,1.666668,0.4444448,0.444153927
542,4709.72599,83,153,120,186,55,31.28231285,36.93902737,18.19781476,3.611114,0.450254536,5.55556,0.546296733,0.486442076
248,1146.112028,99,47,50,52,56,16.63711008,27.69129732,17.30312493,3.611114,0.626478043,7.222228,0.5833338,0.644184417
124,632.500506,51,32,20,21,45,18.36291792,31.19180578,17.20197317,4.16667,0.52083375,2.222224,0.7361117,0.577328821
131,1081.389754,12,42,24,53,41,29.71758103,32.71431189,11.14400481,2.500002,0.436508286,1.944446,0.613426417,0.473607559
73,48.888928,59,4,9,1,20,2.410960833,12.57143863,5.685839175,4.16667,1.4583345,1.111112,0.586420222,0.557508751
76,417.500334,16,25,16,19,40,19.77633161,25.05002004,14.24696336,1.666668,0.53333376,1.666668,0.7638895,0.55367594
222,280.278002,133,29,10,50,19,4.545048681,11.33708772,6.549169941,0.555556,0.316092207,0.833334,0.5277782,0.169587342
371,292.222456,338,18,11,4,45,2.835581783,31.87881338,9.80140232,5.277782,0.756173444,5.000004,1.186869636,0.447576647
46,358.611398,4,18,14,10,46,28.06523984,30.73811983,14.56235966,2.222224,0.802469778,2.77778,0.813492714,0.924136214
42,219.166842,14,14,11,3,40,18.78572931,28.17859397,14.79211345,4.16667,1.111112,3.055558,1.085859455,1.210009385
191,1770.556972,20,49,51,71,50,33.37175445,37.27488362,15.16238548,1.944446,0.60090751,1.38889,0.571895882,0.521048041
163,1644.723538,6,60,41,56,50,36.32518243,37.71340597,11.4179215,2.77778,0.398148467,2.500002,0.555556,0.500172903
44,447.778136,2,20,10,12,53,36.63639295,38.38098309,16.6105751,2.222224,0.7638895,1.944446,1.111112,0.875268359
125,25.833354,119,4,1,1,21,0.744000595,15.5000124,3.40280719,3.333336,1.4583345,1.38889,1.38889,0.352434071
193,59.166714,180,7,5,1,20,1.103627826,16.38462849,4.184499834,3.888892,0.992064286,1.38889,0.6666672,0.322216462
530,6111.393778,180,128,82,140,94,41.51135396,62.86005029,33.85899908,3.888892,0.460069813,5.55556,0.697832537,0.553711607
83,425.555896,29,21,20,13,43,18.45784609,28.37039307,16.24830288,2.222224,0.66137619,1.111112,0.5000004,0.49767063
108,71.388946,92,5,7,4,19,2.379631533,16.06251285,5.785443533,3.333336,1.111112,0.277778,0.277778,0.350742398
180,596.111588,118,39,16,7,52,11.92223176,34.61293092,18.14019136,4.16667,0.698006256,3.888892,1.21527875,0.62876052
61,323.055814,3,27,12,19,32,19.06558902,20.05174018,9.2301478,1.38889,0.524691778,1.666668,0.833334,0.581998309
115,331.111376,61,27,22,5,41,10.36522568,22.07409173,13.68334269,3.611114,0.617284444,1.38889,0.681818727,0.550617626
135,105.000084,109,10,11,5,21,2.80000224,14.53847317,5.954804908,3.333336,0.9166674,1.38889,0.479798364,0.385382517
187,606.667152,113,35,24,15,47,11.67915373,29.51353712,16.33235931,4.16667,0.761905371,3.611114,0.949074833,0.620122434
331,1318.05661,124,88,69,50,42,14.3353589,22.92272365,13.25641942,3.888892,0.530303455,2.500002,0.61996829,0.503282437
231,131.666772,207,11,12,1,31,2.051949694,19.7500158,6.358621885,3.611114,1.439395091,2.500002,1.111112,0.48669599
34,221.389066,2,15,13,4,37,23.44119522,24.90626993,10.78492544,1.944446,0.740741333,1.38889,0.683761231,0.812827033
70,448.889248,9,30,22,9,44,23.08573275,26.49182447,15.90801717,1.944446,0.537037467,1.944446,0.669192455,0.636469356
54,140.555668,9,17,14,14,18,9.370377867,11.24445344,5.352820792,1.666668,0.571895882,1.111112,0.456349571,0.471782475
109,135.000108,83,13,11,2,27,4.458719163,18.69232265,8.449777676,3.611114,0.705128769,2.222224,0.732323818,0.499509793
372,2904.724546,2,143,109,118,44,28.11023754,28.26218477,9.905004478,2.77778,0.512820923,3.055558,0.660041303,0.611145724
76,446.111468,5,29,20,22,34,21.13159585,22.61973641,10.95486754,2.222224,0.555556,4.16667,0.7500006,0.743395489
60,351.944726,2,28,20,10,33,21.11668356,21.84484506,9.159771418,1.666668,0.545635357,2.222224,0.7083339,0.699693371
54,104.444528,23,16,10,5,20,6.962968533,12.12904196,7.335524735,1.111112,0.555556,1.111112,0.555556,0.445911398
198,291.389122,154,22,17,5,36,5.297984036,23.84092816,10.51260283,3.333336,0.618687364,1.38889,0.718954824,0.383198876
33,238.333524,7,11,13,2,43,26.0000208,33.0000264,15.87450787,6.111116,1.439395091,3.055558,1.047009385,1.612008209
41,53.888932,20,13,6,2,16,4.731711102,9.238102629,5.643688467,0.833334,0.384615692,0.833334,0.601852333,0.347400517
